ID,WIKI_ID,DEATH_DATE,BIRTH_DATE,AGE
004de7feea811e16005cb3947a3df9ce,Q1144214,2005-01-04,1919-03-24,85
9fffe6261a63d05f35df4338bcd6b815,Q1452904,,1958-11-29,65
a785a0fb40d0a9c75a771c6152ebacdb,Q213302,1993-03-17,1900-10-10,92
bac7b5b1433492abe552671b45493eb6,Q7945848,2020-12-17,1939-09-14,81
d6e4914636fb11804f9d7a02d2c15da3,Q62352,2011-12-24,1903-12-05,108
ebf7bbaa7d935ee4b0e69b568e27b83e,Q313525,2002-08-31,1908-04-20,94
53194813300390f6ca2f8c2dcb893317,Q30758,,1987-11-06,36
011a324ccc5edac292c9aab5607ef054,Q717908,,1984-03-03,39
213e2d43683fef10af3de677b1f77d66,Q53939,,1944-01-17,79
293ebf9a53fbb794f90a52a844b75e92,Q233873,,1947-12-11,76
763febc1c510433ddba63c8e72acfcac,Q310994,2008-04-12,1923-05-02,84
aff4ef63d987e133cc7ec6110b6e9f7c,Q5767336,,1938-01-07,85
417de372ada0a8c70189b47b268a8cde,Q374045,1973-11-25,1928-10-01,45
5812744cecd5df5a92d2d155f03a28d4,Q6687485,1960-01-29,1903-04-17,56
f232894d273e8e4c2f5f1e7760b25362,Q913848,2002-10-22,1913-03-30,89
945772c54085ff082ae1b7c51b160540,Q825255,2016-12-10,1914-09-20,102
eec2de9d5caaa7558e1b5b9f7f3f2866,Q949202,,1957-02-01,66
0dbce8510e6877e6d257af00e278c6be,Q7344660,,1946-02-11,77
0a4cddb1cd4cb24e9ab22331baec33e6,Q3048551,,1932-12-21,91
fe49b3cc507d8f4bba3f122532087aa6,Q336347,2003-07-22,1967-04-17,36
eb59e21e1e3bd5a641e3bcb415f2fb0d,Q551704,,1932-03-15,91
7acfb93002f4743d2d64fd3aa145f1b2,Q215026,,1945-07-01,78
ff8615ff84189fe10ea289ab60eaff48,Q360485,,1963-12-31,60
fca27a0d9d7d860a8fc7aa30c3bec797,Q6173860,,1957-05-22,66
1bdae72ca58e03986cd05b6d6874a512,Q190094,,1975-06-07,48
bf5f64bcc739af18d1d64de4b6092bd6,Q7614858,,1945-07-17,78
6667929711633380e5a5eb62f35aec64,Q262498,,1969-05-16,54
6de01b168688d1dea7a2597b7ad214d1,Q1101612,,1959-04-20,64
ef82127e8d8363e1cdd3bf0827935766,Q3430780,1975-07-20,1904-07-23,70
0c327255d59c1e86658189b703772857,Q435249,,1954-12-01,69
1aaa6f78c2e6304d87a266172df30f7d,Q299297,,1980-12-09,43
d8f1993c6088cc6eeeaf777c71ee4ad3,Q618352,,1979-07-06,44
bffe9d53af1cc2adb8920f2b3b823a7c,Q54314,,1983-08-11,40
245da145c814ad4ca38aa3f3f959d4e0,Q537252,2006-05-27,1939-05-04,67
73051c2f7717e6f531ef980ef6143cc1,Q76444891,1999-01-01,1915-01-01,84
df0e8faf757e9c6e3a0000a9bb94c635,Q239150,,1965-05-06,58
c96f8e17f80694a9c599a8c43652c221,Q228818,,1984-11-09,39
0550d8a8e0df65c83ebe535b54337392,Q532192,,1953-03-25,70
619586a627957528d47d7eaf5a77c2b6,Q2462520,,1962-05-02,61
47a565112db3b804ead0555bad9ff787,Q1316,2006-12-30,1937-04-28,69
2dfc9c702ffc874fed4ca62f6ab3e4e5,Q3142946,2008-07-03,1925-01-02,83
5f7032b0b4f49fc524877ae4aad3e8cd,Q1351492,1996-06-03,1913-10-28,82
2eb2eaf57de62d842c9171252e5172db,Q366150,2020-09-17,1948-05-01,72
7821756d590fb9bc8c45ef18a135da8b,Q313451,,1962-10-19,61
1a58904f177ed8504fccf1015ff6d041,Q49001,,1955-11-13,68
aa36742defa5557b46bc56a1ec53c8b7,Q192410,,1981-09-12,42
ac76b7913c26ba4863975c87ff9f8e81,Q5234129,,1949-10-29,74
6f8a2e0725c9b056b3ef17d1ccfff7f1,Q106465,,1955-02-08,68
ee98988a14a9a81e665439a4f1d8c945,Q6380527,,1960-05-05,63
0dcee18de8f9f1dfb21ee991ebaad3ad,Q7931496,2012-01-10,1933-03-27,78
e74f97e8f9f6c0d32c864b8c26c35b8b,Q461278,,1974-10-08,49
21aa3787822ef155a170e9a5291f6363,Q201327,,1947-07-07,76
f642839c88d69d7ac82e7a6866c2995f,Q1403434,1979-12-29,1901-10-12,78
549ee2d677b0f087bde8b27d4e49eb08,Q294326,,1965-06-07,58
d49f45a0de8f09ae5667d845ffe89991,Q313260,,1946-04-13,77
7dbc33e959ef953148e60fce6de1ac2c,Q2205159,2018-06-19,1946-12-28,71
4215757e609d7a9386a270573fc3de03,Q6236127,,1939-04-08,84
4e71fa7795c569fc1582d1c98ac48f4b,Q50613,,1953-01-09,70
cd1f3b1a256d387a36e85b6f3509f986,Q172842,,1968-09-28,55
362f1b14a9ae11a07466bab8d33576ea,Q450728,2017-08-26,1943-01-25,74
20c765bbd311c9654e9c3f8bf2858b2b,Q452749,2016-11-24,1934-02-14,82
1137425d65543bcc22640f76cd5a614b,Q5234268,2022-09-28,1926-04-26,96
e6ab15edbabe01e4d8b08c8741aafbbe,Q1166586,,1960-02-15,63
d7a7ff2337ed21e84e028b7d79ac2a2f,Q367469,,1965-07-24,58
ce3d444f0a2726269011232635c6003b,Q382393,,1983-06-14,40
e1f1fe7a30bd108a4844b82b13b828eb,Q22222,,1966-12-09,57
50f1426488905eb247ba6b156397efa4,Q124993,2003-01-12,1926-07-15,76
ffda86cb58c8d61105dcdb1e2c62719f,Q1378059,2001-10-07,1909-10-13,91
a6005ea93133693e925f4c231f8dcaf3,Q721386,2019-12-27,1940-07-23,79
8bf2e4b14286ff39e68275680f36dee7,Q4721450,,1972-08-07,51
269aadb2fb4558c8786bdb6aa071935d,Q1741192,2017-03-13,1927-09-22,89
3d3e789735a9e8233d920f60fd56a98e,Q725494,2009-07-20,1914-05-16,95
267b919b259edf327fad8d1192f9bfe3,Q5112410,2006-10-17,1938-03-23,68
26bce6678407acfd15984e736322be01,Q18947,,1969-12-17,54
c61ab363076b7338bcb5c7da83649d89,Q240570,,1953-04-28,70
c57a76d50edad0896d070a91569e0f38,Q1244995,,1950-08-06,73
980f7091399b4a18fdc4a592f2500b3d,Q3143375,1999-01-30,1920-08-15,78
fe690d7ce700b308c3e3e80e246d9a16,Q2563,2017-01-10,1934-04-05,82
7470766c3fc433a34d3fb37e4420eff2,Q3181686,,1938-04-08,85
701b4c074e66a7f97a035e456450e7a2,Q195255,,1977-01-29,46
d7c4e7d97cfd3baa4dbc5ca974c79695,Q558354,2012-06-12,1943-06-11,69
e3bd23040c0a5657eaea12a2d2be09fa,Q3126352,,1964-04-04,59
5f5ab864fd8c9263a3c90ad176a42596,Q238305,,1972-08-10,51
529fdee97f46ca75d2557509872203e1,Q23454,,1990-06-06,33
15c9b09c705317dd0dde39edc560c66c,Q254022,,1962-02-07,61
259b7039eac88d13fd4dc5b24eea047b,Q6112848,,1943-01-01,81
04e0d6f04b5563392a89d616bf36f89b,Q1002851,,1963-01-04,61
b8da8d58cc3fbba86c591bb9d3aaa9b1,Q3110901,,1933-12-20,90
dcc924a3e32c8d76556a8a78f952eddf,Q464213,,1960-11-25,63
f4c111129f09a82aa0a1e3f5c1717f63,Q2124,2020-12-02,1926-02-02,94
37c204ded6b4f347fd379a66f7fd11cd,Q44482,,1972-08-27,51
0dedc0ce3d9405d39a293dc4c8e46c16,Q946984,2009-09-21,1948-11-14,60
cb2c377ec1f7646c4180c0bf00f23c14,Q152378,,1963-01-29,60
3a5c3e8774eff57a3554a6177b1ebdf0,Q142462,2013-03-15,1936-08-21,76
79643ed7fe9f0705cc7b63782e5c382c,Q77141,2014-11-13,1928-03-28,86
61a5fa9269d7f2c8540f6b99e88bfafd,Q7416760,,1954-06-24,69
866b4bd45129c9423c4ac87576773f9d,Q465695,,1953-08-16,70
1c3350f5b9cb316bf3796485a1be44e1,Q15052229,2011-11-19,1930-05-30,81
4178f1a648aefffd0fef2a121d685b51,Q6807984,1999-05-13,1930-12-27,68
75f76bb68e4dbb64497726273c22117a,Q134720,,1980-09-30,43
7a8b77cc32d9b4289a853c925fa3fbe3,Q44176,,1953-08-11,70
79dc22fb2545ea487f0b66d722fb1897,Q1545359,,1950-05-31,73
deeff0a487320801b927b991d9a50085,Q192165,,1946-07-22,77
6c9c52ac74bc214102f59de2a07a5b90,Q360445,2022-09-20,1928-11-03,93
6fd0fa78ca79ecf9799b70886f355db1,Q7612784,,1963-04-14,60
3f0cfc94cee893211cb8384677074596,Q53554,1995-07-03,1928-05-09,67
3221fe5640ca93dbf6cbe0d9e59d3b69,Q71127,2019-04-25,1940-04-08,79
516ca97635885bc385707cbad414686f,Q6813152,,1969-04-03,54
30f135162b860f9f67aa3755357b4feb,Q467156,2007-04-23,1934-04-10,73
a1d7ee18c9effb1477907caeb1ff7101,Q6662466,1986-12-31,1934-09-19,52
ab52648b2292af88bf51647636cc3f9c,Q946210,1978-01-26,1905-08-09,72
374185271bccad9d6fb016c0ac8c1484,Q170419,,1940-01-28,83
a1ecf389028744f08e9c7e0c0b2a93d7,Q7614755,,1946-01-01,78
080b7ee5f85343ddb8e9068e16e531f1,Q234271,,1959-03-11,64
4fa35b228539fa4fc031fb38a59eb352,Q2959243,1987-01-21,1926-03-16,60
52c2095184299c43f7207a1052d2826f,Q5234228,,1968-01-01,56
f66dea418347d45390a95730d96602a8,Q297318,,1955-10-12,68
df7a684167f50ca9ce859294caf79468,Q106706,,1952-10-22,71
5511a789b185fdd2d478bedeb76a79df,Q3427214,,1937-09-01,86
b03055ec908ff59888f7d46fccdf64f7,Q5443,1990-04-15,1905-09-18,84
43558c8a10e1d47de2cd82c26fe19416,Q1701649,,1939-05-31,84
4a2a0a1ebcc32eb57d82eca64ba9470e,Q952724,,1961-05-28,62
4ae9ba2bd3afc4158ab107afc1f8e840,Q202032,,1951-04-08,72
0d543eea09b3554dfe808c8a54769f35,Q4768435,,1938-09-12,85
35258cccbf88b08bc0e182dddb8d9c9a,Q5253971,,1982-11-10,41
4a6f0084d519de288bd82f32bd3c5b40,Q231116,,1968-02-13,55
5d090345876e4eb7faeeea3169bbdf5c,Q295803,,1981-02-09,42
ba7c526cea31fde01e519af878a92cef,Q184746,,1934-04-03,89
d16f1f388d4bf961172815f8563d4052,Q709509,1983-03-16,1903-08-31,79
a79ac00414a83c7b2d830235f4e7ca6e,Q335917,2022-07-20,1935-08-05,86
c1a36c81278ce5dd2aff9ea4cae0737e,Q1322514,1982-12-29,1924-07-30,58
06587bec869be97413c03dfd2302dba0,Q7812382,,1964-12-16,59
dbcaf29d7825d1b2e5aa866bea8d0328,Q4977540,,1927-02-24,96
d8c419dd4b1117f72847121b26cb7bee,Q272073,,1947-07-06,76
535a59a51654d99d0020e354dae8d0d5,Q5438777,,1959-01-01,65
e6513e18c1f09006a374e546730407a6,Q263215,1991-03-22,1903-09-05,87
5db629048656e310b920385fcf2a8ea9,Q269846,,1959-03-13,64
91751467e14a747d10402d530439cea5,Q1688122,1998-06-29,1921-10-29,76
23498abf3341272c02e78930df376158,Q2463237,,1955-11-19,68
b7eb015bcdacc93b1c90a9c53c7dd9f9,Q720723,,1959-04-30,64
f156458d3caa785966dda0d24b3d3cc8,Q4706562,,1949-07-16,74
941525c54049e49b99f54143762b68b1,Q296047,,1967-04-09,56
ecf7dee2141981cf294dcf1d726fbbda,Q1362634,,1957-03-20,66
e4d35300aa7c040c26732e868cd799c4,Q447276,,1964-06-25,59
193b9e0a8524ad1911e83bd371ad948c,Q922952,,1944-06-14,79
83645f45a7d123ec6cdcef7d4f676cf1,Q6210357,,1950-09-03,73
d3ec07bf01ad1280503a784a278eb396,Q672428,2010-07-22,1936-08-24,73
759f24309be573a1e8e0ab256e34d4c0,Q7803537,,1964-07-12,59
d063cb09885604f30ff6abf95c531e05,Q152316,,1984-09-15,39
b0b1494e5facbf3da342f69fbbac8c26,Q5415394,,1955-01-01,69
dcff94ded451fa822f33514d5d48dadb,Q527220,2023-01-04,1926-03-06,96
0a46fdacab9ea950ec38dcdb966783c6,Q451245,2011-01-03,1945-08-15,65
8b5b014ab0736a8c6128a71d3ecf3ec7,Q157194,1966-01-12,1901-10-10,64
183f3ba61470c1c479da4ef050a2f8dc,Q465336,,1977-11-02,46
03c5d7bd6eaeb53104c9cdf309a7fd57,Q299679,2009-08-26,1940-10-23,68
d53973b51207c5471b9ac825b68db231,Q6236506,,1973-01-01,51
12cdeb742e6c873e8b1932e7b238c992,Q366869,2003-11-05,1940-08-10,63
735864432df53baa7fe095e181487c0d,Q57289,,1953-12-26,70
55d213fb62b570c8b310abaf18420659,Q1066597,,1986-01-16,37
acc4340f5a2323ee6b6825eb128ef9af,Q887952,,1952-09-22,71
50c5d8519fe8445332a67608f24f87f6,Q5545416,1999-11-06,1939-11-13,59
590ac16ce713f1a3e64b0ebf8be78748,Q918538,2019-12-29,1944-12-09,75
220413d0df6d49d531a5c8cf8d5301bf,Q5549202,,1932-01-01,92
70d4d7da1c601660158b2f5db1afee29,Q2011694,,1962-11-30,61
3a121b8a77d5586616fe3e8a16b3db40,Q229325,,1962-06-10,61
322b57529f31c7dddfd886716aeaae94,Q5079649,,1942-11-08,81
feb5cb6e747d9273c52ceb5e3a27348a,Q6767713,,1957-01-18,66
822963ae198f1b3eca5616e080afc4da,Q5560658,,1940-12-30,83
a91b7a82b43889e60ba69e669fc2cab9,Q6681187,,1961-10-06,62
a1cdabf838a64894fff5a44a1a9a3b55,Q314471,1982-11-19,1922-06-11,60
0ea836571773164e2786f1e7383881b6,Q324522,2001-05-03,1936-10-11,64
5485cea3c6093f18f5d5feb68608ad39,Q1400551,,1970-09-08,53
c4c3efbc085eb00f62fc21bfe12de7a5,Q239864,2010-03-28,1912-11-08,97
b4179f42fe0c4b8935e703f7a95ded3e,Q444960,2007-04-18,1945-08-23,61
c89fbd29f6afaca10bfc118e95dde5f8,Q4020069,,1939-08-27,84
723cca14ca5a275d18bb5490b9fd4bf4,Q735333,2016-10-16,1943-11-28,72
6f1073b3d81622ccc9a5a3643c8ab5f7,Q2907490,,1939-01-18,84
e97b01de4213efe8a1f9beabfb674cc7,Q2347861,,1965-03-21,58
c9b47237b6bd18c975b520d4ae39bf08,Q312575,2009-05-27,1934-09-04,74
4ffb21a5f8a397f82c0d9c7249418df0,Q312395,2022-03-25,1972-02-17,50
1d4164d1551b47ec4756b9e228b6c342,Q448141,,1962-03-10,61
1a95f0ce8dacc55c09879e96d209a304,Q5079945,,1943-01-01,81
a9e518d0d049c4bdceee248fe2dde769,Q7945838,,1941-12-29,82
c9fd514ec4660500cceb194746ed3316,Q742978,2009-01-30,1933-06-17,75
0c3efdcc66e46ef2d698c8b42ea4ba7b,Q5540968,2005-06-05,1933-03-07,72
e4ee5d5ae890a2e937b446de21483ef4,Q230527,,1974-08-15,49
1388c1b9fabf7755f1a06d68a6194d67,Q51570,2002-12-27,1921-12-20,81
469f61d5d0eda38f2eb261d03aa57c72,Q466772,,1959-10-08,64
5553ee7f11cf529a6f97540aa524286f,Q5808144,,1940-01-22,83
df51badbaa4812a19e64ee268bf1e091,Q508986,2008-12-05,1926-10-17,82
4e4a01be599cd1007cddd6caec7c14e5,Q371403,,1960-07-14,63
920eb6cf413291b61bc9a129a2dc00a0,Q633920,1987-04-26,1910-12-31,76
33dfd0c635e29ff177b33a6b14e45bf5,Q343282,1987-12-01,1918-03-15,69
48397bfb79ced80df1a05792ea1a9e1b,Q555182,1990-06-04,1907-07-25,82
c988a6b5765c994c23d139b258a3d460,Q5779359,1988-11-22,1901-04-23,87
0aeeb0340087dcd2c229dd3da5c001e5,Q104791,,1950-11-28,73
83a75783f56cb4d6c96a95e757559187,Q1367775,,1959-02-15,64
e79fff496c0c1dafac67c7e399df6684,Q2610405,,1983-03-14,40
132fa85720d8783e85d7ec021119e576,Q7648262,,1949-07-05,74
1aec9aea76de03d358930d69762eda81,Q2723519,1997-02-05,1920-03-20,76
eb78b0da127bc10cc4ac269d85064bf6,Q105542,,1964-07-16,59
6c08a7537991d3016bd795e9950de954,Q978646,,1953-07-29,70
1d7507d60ed15f5367e39cfbf70461a6,Q235020,,1953-09-10,70
86bf2dfebf3e00db5e0eacd7419691dc,Q234114,,1969-12-06,54
4ddf836911ffe24c81d6812be93771f6,Q35851,1994-02-26,1961-12-16,32
6a2444ace63cf70e82871a572bd7e001,Q463877,,1964-08-15,59
1b66bc5b40bac2ad766e699e962f4eb8,Q4355833,,1971-02-13,52
ac87a53c82ec54c13cdb57abbfc81b43,Q7352452,1990-03-18,1953-08-30,36
c8ad7e63c942a2788622180ac28f2782,Q440617,,1967-01-14,56
f79fbd8952130fc93ce1b1cf9b580ff9,Q685709,2021-04-01,1943-09-25,77
1c5a65cabe36e93722ac8ded7d1375a0,Q11617,2001-08-25,1979-01-16,22
9965d3e1a03819c22390698bb4c2d479,Q2556526,,1960-07-15,63
1572581786cf2d4e32eaaf80ca55471b,Q2097,,1971-09-02,52
4388e286d8cad9397cc21d2fe64a41cc,Q508404,,1952-08-07,71
2796da158f57ddccd2a07cc1f4c8a558,Q215777,2021-01-22,1934-02-05,86
48f24867604ae01b76bd8f510d09f82a,Q2220575,,1937-02-22,86
685798813ffad4bcf35fdf54092fd125,Q207942,1998-06-08,1943-09-20,54
41a54535fbe2594da5689ea75ef2600b,Q116774,,1948-04-27,75
9b536ac326a0dca6883648ae124e2e48,Q34922,,1955-05-20,68
668d2d07141adb7a00eb660ca168f374,Q151608,2014-01-20,1933-06-26,80
c76aab83a15267a6125bf317dd4a69f3,Q315251,1990-09-09,1901-07-15,89
417b3f86a1a824fc1c726080137ff208,Q334775,2004-03-08,1948-12-10,55
26df56ef776d13e392554634c076c909,Q4695223,,1985-10-08,38
fb873ab73e7f87633cb97b194b81ded7,Q937610,1989-03-14,1927-01-29,62
6b470995611d04d2e06a9ccbaf39d2bb,Q613259,,1948-09-08,75
b44dbde5ca57f476f8fe6c5cc1c58967,Q2552662,1998-07-13,1908-05-21,90
9c5562379cd669c23724d075ccec4962,Q1090694,,1967-09-19,56
a24ec9b4d32dc21f5bb03a5b0d36a942,Q128696,1893-10-30,1821-03-12,72
0bc73dbb2896ac6586e05edbbf20a915,Q638932,,1968-05-17,55
a21b16890b16c264fe4a485ba8bca730,Q39524,1970-09-28,1918-01-15,52
1b0814a934231442a5d8af1776bfbfcb,Q1389012,2017-02-18,1938-05-03,78
83247b0333774bab010c243d36fc70aa,Q614868,2012-05-16,1923-02-13,89
f8f86502620e04fdf2ae851de4f3600e,Q185465,,1962-06-19,61
98543cbaad865f5c1b1c6b26e7d493de,Q179051,,1947-04-16,76
1c4a09297a572da63f140f41c69c9879,Q57464,,1962-01-30,61
d1f8b3755c7e253135480fa4d499a94b,Q983843,,1986-12-22,37
7fb9f9c06de580c297f380ee398acac0,Q132345,2022-07-08,1954-09-21,67
e63e8ff213ccb96840661a5c35e1cc3e,Q469222,,1976-07-28,47
d84a6af52778451af80933d9f3309c99,Q375748,2000-02-08,1918-02-22,81
bc3b8b19e969ac174edaac431ee5ff55,Q4272092,,1941-01-01,83
56d436baad13bb196080e4bcc99807af,Q4412805,,1972-02-23,51
7445e255c066309ac96858dcfa9a6b35,Q2269990,2012-01-26,1934-09-11,77
b58a2ceee443f03bf07120bd990764e9,Q469689,,1938-06-26,85
e63470024810c9d5ae9f3e1844dde831,Q6376885,,1956-01-01,68
509918fa8139241f33f41e5438212ae6,Q545488,1990-04-17,1926-03-11,64
0ab80d305c8bab7781be8165a28cd923,Q723591,1990-01-01,1924-01-01,66
3eec1c128fcdb72947d3171d56a3cfc9,Q4931619,2021-05-02,1927-11-05,93
d17540d8b6027080538054f6650afb4b,Q213806,2022-05-28,1931-12-24,90
47b09a7c9b2739b809645def68b2c86c,Q539021,,1951-04-01,72
a580bfdbf60f6bbaee08b8fc084f2552,Q4529974,2006-10-25,1927-07-13,79
5c11a271ebd5acb640efa10a58582bb0,Q1366620,2023-02-24,1931-02-24,92
c3b77e9227203d6369f9ad3539f776e0,Q3739887,1999-05-08,1913-06-10,85
6d604de5968ed3aa90f0d1dc03139bf3,Q181936,,1939-10-24,84
4903e71390fb7425fe14f5a4d3522ffe,Q313025,,1972-12-17,51
660438bb547f238e5a674c9204730ef0,Q1285613,,1952-06-12,71
393ffb64cd420fda084dd4db983fbe85,Q448604,,1944-05-10,79
9f79b0da8cd96271bac7318a1ec1419a,Q4293,,1977-10-29,46
77d6c7d6d25dddc7fca915b4ba1fbc95,Q217069,2017-01-18,1919-03-19,97
c2915be32569e0f9d4c681c921fd9ebf,Q7498683,2020-12-19,1933-12-17,87
6d4b6bb61793c7d0c65865d22163867e,Q7051418,,1949-10-03,74
8d7109ee094426ea588eaa5193757edb,Q471854,,1959-02-28,64
13957d3804d34b8db4aef374620229e9,Q171428,,1966-10-24,57
8557ca228d47be1a4452127e2c98223c,Q712609,2004-09-12,1908-05-23,96
8b9ebe645db5c72efe6d5effdd33f634,Q6914890,,1933-01-20,90
4c87a462aa43f514247533989bed6c86,Q15505371,,1966-05-20,57
cf0a0c9fd4a501472e7fbb5e092b658b,Q1263846,,1948-01-24,75
33577e6ce276d14b00fe9d04b17d853a,Q3365171,,1936-07-09,87
7fe6bfc714d2e7934e32a1059face5c1,Q188137,,1966-06-27,57
f2a9ce61cee45455fd5e0cdc5ac2c626,Q1523584,2015-04-21,1912-07-23,102
cf42d01442f4cab44f238035a6acdd38,Q729293,2017-10-29,1930-09-19,87
67b8722b50873069b4542c5493929150,Q15993411,2013-06-07,1951-01-02,62
1284a101222d63a8110f1a47a453fb66,Q3177447,,1946-09-12,77
53f54cd8b06e9306fe456b8aedf27019,Q441164,,1954-03-19,69
e0a8c999bd7aa30d15afe67f384786fe,Q6525061,,1932-01-01,92
4abe547954b427c97ba15c28cb45975b,Q188128,2017-03-29,1928-06-25,88
32bca1ce1de45088e7ea35a0e08fc512,Q203138,,1959-07-04,64
e6d94c200eb37bfe9b12493fe8d4d5bc,Q1164478,2014-09-28,1923-09-22,91
48ad7a5219f90f01131ee7dd6402c7c1,Q333876,2008-08-19,1917-04-22,91
b1849825d5f4ad1348fbef247ccbf4be,Q338271,2014-10-31,1926-04-11,88
385f3c6293ef7c8357b65a88d894a888,Q156133,,1954-04-24,69
309af3ba6da126fb25429ac8d104e811,Q464724,1998-03-31,1920-07-24,77
07211b56c8e72ecfe63e160e8d1e9019,Q39574,,1987-05-13,36
967cb02d0c8d600bfee6132d56de1fb1,Q1273345,1954-12-25,1929-06-09,25
f0381fd58a404b4f16ed65c8b3f099f8,Q456614,,1971-11-27,52
aa10439e55248bc9ecd5896261c135e2,Q615126,,1962-02-13,61
065ecd037c80eb4ecc12366da8822eee,Q155845,2013-03-21,1930-11-16,82
fc2086deab55f1cfe25d090fde474fdc,Q506102,,1951-01-02,73
4d61239991ba03dc045c4e6ea695e1bd,Q152773,,1976-12-05,47
cef196fe3f54958b1680f4dc8f4dd87b,Q270641,1997-11-30,1947-04-18,50
286ac32eb92fcf5108bea19420048c53,Q7489969,2023-03-16,1935-04-02,87
a4f35fe590cf1ddc71ff0d63c37204da,Q4792131,2013-02-02,1947-01-10,66
b173061e4cf77411a110996d01c5e791,Q991517,,1943-08-19,80
f81331089d69fa81929f01a80553c926,Q467169,,1948-10-07,75
42f33958c95ed67087dd8caef2bfc247,Q5423870,,1942-01-01,82
bb15af2d132930ab21c93c9247ffb52e,Q18227,2008-12-04,1916-11-24,92
d3b89c756c1e0fb65b34aae0ba5abe0c,Q972029,,1942-11-19,81
1a419c588bd791e83d2fa63840960ff6,Q7341447,2022-01-10,1944-06-30,77
5bf32e233ca52008a24cbc45468fbf18,Q123873,,1948-02-07,75
911e32dc6916d022ddce79889d9d3929,Q471879,2023-11-19,1928-02-29,95
cf973cd90f0bb36cd3f6e2ccf9d8b129,Q193513,,1978-03-01,45
9759c096173034faec73d0b6c4e7f261,Q979570,1998-02-12,1915-06-30,82
a9e51c0b41a9d0036ab4859c0adcdde8,Q319169,,1949-10-05,74
fc10d7355913e66216e11079dba6b0c0,Q596071,1974-11-07,1920-07-29,54
ab65ae854156e41e10776b6bb9622d84,Q2747247,,1969-01-11,54
a63a2e2127742952f961374f5880eae3,Q5335798,1956-12-17,1903-06-03,53
50d6ac3a837103390e789b03b0bb9596,Q455773,1992-11-23,1903-09-15,89
a21e9a2f3ad2d3097cb45f806b434039,Q982971,,1963-01-11,60
2c4d1321558432bf477f0f8d9d8d9551,Q449850,,1973-05-16,50
936757ace985d47934b0a408e590d054,Q349799,,1966-10-31,57
e7599f74ab27c6c13ab74d751c5aa3e4,Q529908,,1952-05-23,71
8bcc42af901a66044ae3d185e3e53a34,Q1273564,1983-05-05,1907-12-14,75
bf90f4ad703bad5cadecc08816ce8ff4,Q589905,2004-08-31,1915-06-18,89
9e0a277e8b8a74d0b5fdaa65d168fdfc,Q153167,,1926-11-03,97
4114657fc17a64ce29015479710ae693,Q481832,,1974-08-20,49
ffde0f578a1841ccec59d136d3db55c2,Q60809,1984-04-22,1902-02-20,82
6b67f5940460280305f0fb7ee8ce4c26,Q507930,2007-08-13,1964-04-14,43
6c3959bc412034eb9466a1f458697b8e,Q357718,2004-09-10,1927-01-13,77
74039f33f91d1528b01383a5b9f89b28,Q482907,,1959-11-05,64
d991aa4a4668cf4773396255b0847beb,Q1064409,1999-01-05,1910-05-02,88
a8ecd3fcc4b1e150aecdc74a7c2e5035,Q464367,2005-09-25,1923-04-13,82
40354f2d56892c29128db04101be8e53,Q42,2001-05-11,1952-03-11,49
cab0a32cd755c6d9ba5d3e40067ef21f,Q450646,2008-10-15,1927-04-16,81
dfe3df786fee46fe37d5f7e20e3b5603,Q5415310,,1966-11-15,57
05d1d8611f18a79b3cf9dfed0babefc5,Q76139,,1948-10-06,75
cb786bc2d0c950dcd8dfafa4211d86e4,Q452819,1951-09-06,1923-02-04,28
6c1c3b4edeefb2ac4883b88620abe13d,Q4811787,1999-12-02,1911-01-06,88
2410fb053186dedeaa24941781761c6d,Q237115,,1968-01-09,55
796226fd76ad5a73d5e37b2a5fc990a1,Q11806,1826-07-04,1735-10-30,90
12ab2b304fc663c3e290cca77f794410,Q6243534,,1970-12-04,53
4ba0151705bde9def822f93e41020e1d,Q41034,2019-02-03,1926-10-17,92
24c2879e5776193a2f1f2c050ff6b392,Q6512930,,1924-08-14,99
0a18b5e129e4115bdf0d03f63db04887,Q321990,2005-04-26,1919-02-26,86
0401ad029307760384aa171f6a9d86bf,Q232429,,1945-02-12,78
dc2e7a44bceaece43acfa25f8569e043,Q6830155,,1948-03-25,75
3350d36a7a7227d851fff3e825a1f4af,Q434724,,1953-05-04,70
0b700b59a88bc8fe38f4e3705aa1fc89,Q721885,,1945-05-28,78
ad2eef85e47c86c91f0bc6892b96b25c,Q644565,,1981-08-27,42
a0f939a0c8b3ddc4d5f40c8fcbe50b50,Q7291527,2010-10-30,1948-12-17,61
d76d76195ad3d90e92df5b3661a915ea,Q313289,2016-12-24,1920-05-09,96
ce4d082654c58c04bbfc6583594146c2,Q437970,,1974-11-05,49
c1edce3e1be398520e429a2fd6d910c8,Q212963,1803-10-02,1722-09-27,81
f94d0a7e53e2f6931a5077ae750a73a0,Q513789,,1956-12-14,67
64a7af5ac74e35f5b3bca846dc13f5aa,Q457923,,1957-06-08,66
37e407c9e7936a5c8b26d6ebef5e88f7,Q457923,,1957-06-08,66
b4355f56ac05854ea3d9da4eec785f9e,Q270869,,1961-08-27,62
91748f755366767123b195eef7fb9624,Q509206,1980-08-17,1906-12-10,73
fed3ee5be16eca3b184ef12933fbb647,Q93645,1980-01-03,1910-01-20,69
c2e67f373c5befbeab5cf11e43f3cf62,Q1346192,2001-12-16,1958-04-11,43
4b987f076460fdc26d34ad6d147d6d12,Q3179960,1999-05-03,1927-10-30,71
